session_id,target
1,0.000328563560037
2,2.85290122944e-06
3,9.31028033387e-07
4,6.40058933414e-07
5,0.000198830351419
6,7.07909554543e-05
7,0.00294006910966
8,0.00185383296982
9,0.000133196647809
10,0.00315635555001
11,0.000124577992219
12,1.64171355418e-05
13,7.94360809032e-05
14,0.0222926203132
15,0.000911107166885
16,0.000370437471327
17,0.0208091503741
18,1.45924721453e-05
19,0.00247710738729
20,2.04219064496e-06
21,0.0347832878728
22,3.36140999903e-05
23,0.000268243967751
24,0.0118917266438
25,0.079770117882
26,1.03225948552e-05
27,0.000140825638223
28,8.47101715381e-07
29,0.0205728409805
30,0.00154308701708
31,0.0278500133713
32,0.0172416317758
33,0.000129034319231
34,1.66203294542e-05
35,0.0189022270699
36,0.000633185536787
37,8.27629749587e-08
38,2.87728243198e-06
39,0.000419853520088
40,1.12433319031e-05
41,0.0017671569241
42,0.00654561067068
43,0.000100113141323
44,0.000113326820733
45,0.139977548094
46,0.000234536569183
47,0.000353768175157
48,6.58554616012e-05
49,0.000254354016481
50,8.12128200852e-06
51,2.43111125622e-07
52,0.000112365291799
53,0.0228650001462
54,0.000771494674503
55,0.000403100440992
56,0.0200497548429
57,1.60311131599e-06
58,1.8442899917e-05
59,2.12505944443e-05
60,2.65014829615e-06
61,8.62108553117e-06
62,0.000243559964706
63,1.46957259629e-05
64,0.000591795535953
65,1.11579114265e-05
66,6.07753415726e-06
67,0.000161986543398
68,0.00169103346321
69,0.0570121153625
70,4.79741691322e-05
71,0.0016330911929
72,0.000537844356659
73,0.173443166421
74,7.290477051e-05
75,0.000217480108512
76,0.00235754169326
77,0.00185088846166
78,0.00488226472018
79,0.000143524451454
80,8.8799425726e-06
81,1.27381714288e-05
82,0.00154555545517
83,1.24661727909e-06
84,0.480073817264
85,0.000154752837465
86,6.10882102259e-06
87,0.0061161069591
88,0.00126254816487
89,0.00214301068773
90,0.0524178668249
91,3.53496673957e-05
92,5.36132584666e-06
93,0.0461685619653
94,0.00017724238437
95,0.0925386300087
96,3.14321642165e-06
97,0.00134780761681
98,2.48565798377e-05
99,1.98755374635e-05
100,0.000189375928383
101,5.53820980213e-05
102,0.125115224856
103,0.000201619840997
104,0.000285119180694
105,0.000171919150913
106,6.02339804096e-05
107,0.0146241332394
108,0.000180150647136
109,7.16893381061e-06
110,1.94632035389e-05
111,0.000626013343476
112,5.39882283004e-07
113,0.000599294636969
114,2.77509371383e-06
115,3.94097184821e-05
116,3.66856328541e-05
117,0.000207066589454
118,0.00608328820989
119,0.000276143504021
120,0.00113966298055
121,1.94923826348e-05
122,3.15251604977e-05
123,5.76120759184e-05
124,0.000269991380293
125,0.00210115035333
126,2.87868722546e-06
127,1.35354038678e-06
128,5.51890689246e-05
129,0.00463325445398
130,0.00592609800948
131,0.000235010395366
132,0.00342385827802
133,0.00275773219309
134,5.06104413798e-05
135,2.96477830679e-06
136,0.00113455673705
137,6.88380047953e-05
138,0.00493909500031
139,7.58906956021e-06
140,9.35475601341e-05
141,5.10490384361e-07
142,3.84220085861e-05
143,0.000133217754606
144,0.00418017715012
145,2.21325499117e-06
146,0.000699152477749
147,7.28344482977e-05
148,0.00382624357236
149,0.00282455449542
150,0.034271384424
151,1.65167563225e-06
152,0.0209738655609
153,7.87761756349e-05
154,0.000121666685651
155,0.000212730926242
156,2.70828679193e-05
157,1.95708197604e-05
158,0.00175045917702
159,0.000119669061035
160,2.53724940751e-05
161,0.00640554954199
162,7.62197435939e-05
163,0.000492150690854
164,0.00496368944639
165,9.63893167645e-06
166,1.28231293492e-05
167,0.0123329637855
168,0.00282455449542
169,0.00215499550076
170,0.000536349652128
171,0.00309023701818
172,0.00082462365578
173,0.000323835592527
174,0.000947935441725
175,0.204899937951
176,0.00456881758296
177,0.0140833186214
178,1.03084147115e-05
179,0.00015651450958
180,0.00161918489638
181,4.17328844009e-05
182,0.00141650547557
183,2.23121894408e-05
184,0.000136315825182
185,0.000123307605508
186,0.000768404611715
187,4.56139463166e-06
188,3.69419800938e-06
189,0.00383370175005
190,0.000326190089863
191,8.57336581703e-05
192,3.50453058851e-05
193,0.00602866595408
194,0.000869288518365
195,6.25193557356e-05
196,2.3534691242e-05
197,0.0011354336406
198,0.00343820797533
199,0.0138238345573
200,1.80634805762e-05
201,0.000192269979889
202,0.0206990301315
203,3.57676985018e-06
204,0.000250676471006
205,0.00565778013379
206,1.30729630564e-08
207,0.000884194810597
208,0.00117076803907
209,2.76930094146e-06
210,0.0101268361737
211,0.00130943803542
212,0.0110941837623
213,1.56520668119e-05
214,0.0208475941444
215,0.00108636711411
216,0.00491044918143
217,0.0336195021303
218,0.00173513092145
219,0.000307120536188
220,0.00292263743167
221,0.00350433193702
222,4.81027680842e-05
223,0.0363938931346
224,0.00131006401068
225,0.0147283261778
226,0.00581538201001
227,0.00421631491903
228,0.000811413848077
229,4.95559928289e-05
230,0.0019690593191
231,9.97790285175e-05
232,2.2814960995e-05
233,2.12562666431e-05
234,0.00263903296193
235,0.000170818364024
236,0.000213747858347
237,0.00267839110579
238,0.00238192577036
239,0.000419853520088
240,0.00566534182292
241,0.000109713738216
242,6.30002189358e-08
243,1.04853588969e-07
244,4.02375004925e-05
245,0.000449329040438
246,8.98245256084e-05
247,0.0801168295604
248,0.000781512362345
249,4.6140702049e-05
250,0.000589997157395
251,0.0325370862791
252,3.6105966128e-05
253,3.93127954938e-05
254,0.000584579803665
255,0.00190184717672
256,2.27248665182e-07
257,0.00022331387184
258,0.00870440541574
259,0.00418940695591
260,0.00101629827584
261,0.000231395812702
262,0.00180629250207
263,0.000755110412575
264,0.00227453498169
265,0.000106655754548
266,6.55419847458e-06
267,2.00669056491e-09
268,0.000144258614747
269,0.000765742404613
270,0.000252101441238
271,8.46714164638e-06
272,9.6363202411e-05
273,1.34201787075e-05
274,0.00216382445867
275,0.00839812909197
276,3.20382105097e-06
277,0.0020403646636
278,0.0138386303172
279,7.98158837897e-06
280,0.00312870722281
281,7.9945263592e-05
282,0.00855931349832
283,0.00267439058868
284,0.000126465554695
285,1.4079679102e-05
286,5.30639244476e-07
287,0.00266868196329
288,4.27949586788e-06
289,0.000836123286705
290,1.73845530024e-05
291,0.0017854393736
292,0.00128022281476
293,0.00616233507142
294,0.000404500305565
295,2.5894022324e-05
296,2.58509001297e-05
297,0.000107372641767
298,8.02365719348e-05
299,1.02913756029e-06
300,4.14432331417e-05
301,1.39916258551e-05
302,0.000257481558658
303,5.48097383745e-05
304,0.0120195253762
305,0.0590606973953
306,1.30424748757e-05
307,0.00259429318765
308,0.000154324083441
309,0.00203670214519
310,2.36371531984e-05
311,0.00574329146525
312,0.0153097910471
313,0.000387984092446
314,2.14821906619e-05
315,0.000635753726533
316,4.38080374919e-05
317,0.00276103947247
318,3.57602527659e-05
319,7.83230657146e-05
320,0.00030961493318
321,0.0102874868733
322,3.73755268842e-05
323,2.87539142614e-05
324,0.00340416899865
325,0.00848194725256
326,0.00269499031418
327,0.000339012061483
328,0.00401401095351
329,2.53724940751e-05
330,3.63823919248e-06
331,0.00989847291008
332,0.000538450162384
333,0.252995539592
334,2.44756343012e-05
335,3.65804508703e-05
336,0.000206897351835
337,0.0122430240122
338,0.016771633077
339,0.000965953566673
340,0.00552957589151
341,4.79912425811e-06
342,0.00406180566888
343,0.00437381067788
344,0.0129675908227
345,0.00157547854231
346,7.62858465239e-05
347,0.531966351665
348,8.87655922088e-06
349,9.89586044195e-06
350,0.00743958277876
351,0.00140141194552
352,0.0678231158772
353,0.0429773005359
354,0.00224189717814
355,0.0103946383501
356,0.000438147017222
357,0.000535228721275
358,5.86766496302e-05
359,0.0976481080764
360,0.000118011585097
361,0.00230326038099
362,0.000840608128387
363,0.000186834371277
364,0.0010799158096
365,3.20099809173e-06
366,1.97761122335e-08
367,2.29269645615e-06
368,0.00614756362428
369,0.00738083439197
370,3.73822155892e-05
371,0.00275746031851
372,9.96914644276e-06
373,6.25361300306e-06
374,1.54478352606e-06
375,4.07404164806e-05
376,0.00528945555191
377,0.000896767722587
378,2.75947121626e-05
379,3.31903328992e-06
380,6.85715669317e-05
381,0.00116026503758
382,0.0064141714068
383,3.88396063112e-05
384,7.54028664182e-05
385,0.00518364930218
386,0.000144310620174
387,0.00120971808465
388,0.00286061333173
389,8.05827043333e-06
390,1.11642298033e-05
391,0.000121452395872
392,0.00224731118734
393,0.000112232552014
394,1.14461663969e-05
395,3.97339219161e-05
396,0.000508348357301
397,8.74462422336e-05
398,0.0015793482151
399,4.8252513283e-08
400,0.000268005294469
401,5.94499548277e-07
402,0.000188108827473
403,9.76958049779e-05
404,0.0400541951963
405,0.000859244795977
406,0.0107527753984
407,6.56152254505e-05
408,1.37087276406e-05
409,0.00496794731438
410,0.000515716177388
411,1.28783087572e-05
412,5.91078386752e-05
413,0.00170277720658
414,7.1454929421e-05
415,7.69176972489e-07
416,0.000131287584247
417,0.00872873133717
418,3.72971762293e-06
419,1.91260015889e-05
420,0.00300949226657
421,0.00151341063396
422,0.00275746031851
423,6.46472997641e-05
424,0.000109274975961
425,4.79748540307e-08
426,0.473058764615
427,0.000119502322855
428,1.38138359372e-08
429,0.00337436699927
430,2.53724940751e-05
431,5.28583820261e-06
432,0.0117358870014
433,5.32518920114e-05
434,0.00120543247061
435,5.49809478544e-05
436,0.000324753227282
437,0.000168984888761
438,0.000266884666818
439,0.000124321682752
440,2.09128186706e-07
441,4.67683718322e-05
442,0.000124521802992
443,9.26049308115e-06
444,5.02544624194e-05
445,0.000845911030727
446,0.00244634513372
447,0.000102100172975
448,0.00932352427804
449,0.000181251514939
450,0.000968897404488
451,0.00137638487004
452,0.0116225543032
453,0.00150602791934
454,1.07588074456e-05
455,5.96686324465e-05
456,7.37508075064e-05
457,8.30183158975e-05
458,0.000461639245742
459,0.000146158341166
460,0.0628011941284
461,6.85715669317e-05
462,1.03827907166e-06
463,8.27348576025e-07
464,0.000127037419694
465,0.005262144785
466,8.17557740367e-05
467,0.00299739569265
468,5.64544507989e-05
469,0.000300993765943
470,0.000221697287924
471,0.0176139229886
472,2.89533648641e-06
473,0.00173513092145
474,1.28033521754e-06
475,0.0178288627476
476,4.60334843992e-06
477,0.000159108489575
478,0.00183938023741
479,0.534587832777
480,0.000386447385467
481,0.0211569391179
482,0.000465964520949
483,0.00509563645841
484,0.0026462347437
485,0.0167781738245
486,0.000257121775992
487,0.000144982978766
488,2.20370791816e-05
489,0.00187350239687
490,0.000209796354448
491,0.0086484014488
492,0.00317108117291
493,0.000934025524823
494,0.000157882621729
495,0.000277429649419
496,0.0366355330161
497,0.00130556392205
498,0.00149512600425
499,1.49505261363e-09
500,0.00701098263869
501,0.0038926149427
502,0.0454311109677
503,0.03271672993
504,0.00321321944362
505,0.000404813028623
506,8.08826273838e-06
507,0.00295700028587
508,0.000819107054203
509,0.000143613928756
510,0.000140678272834
511,2.05320920186e-07
512,0.000648570250384
513,8.9583679213e-05
514,0.00959767156929
515,0.000279021032126
516,0.00759076387832
517,0.000207911113334
518,1.11068527051e-05
519,0.000842134624743
520,3.98813885595e-05
521,0.0733045112079
522,0.0940683831152
523,3.0862473911e-06
524,0.00214080259521
525,0.00150690404609
526,6.84292714991e-05
527,0.002016548968
528,0.00522132732444
529,0.000152704329519
530,2.59994900067e-06
531,4.25898998015e-05
532,0.000106384641064
533,2.23368089256e-06
534,0.0368958548164
535,1.14488802917e-07
536,0.00171648199442
537,0.000979296184371
538,0.00734908246983
539,0.00198769498067
540,2.07655026404e-06
541,0.00190317956666
542,0.000182742014582
543,0.00213453783558
544,0.0146049201567
545,0.000896530222633
546,5.21464031545e-05
547,0.00293758352933
548,2.74444563306e-06
549,0.00354737548498
550,0.00164772556301
551,0.0128454640546
552,0.0011682239768
553,3.3001009575e-06
554,3.11327005773e-05
555,4.4238060703e-06
556,0.0173486628532
557,0.000235853759462
558,0.00148449319947
559,0.000263622002375
560,0.000504456226604
561,0.000260225005204
562,0.00506350374579
563,0.000416060599996
564,0.00163884805191
565,0.00331299105884
566,0.000524905346967
567,1.18858265756e-05
568,0.000134880650899
569,0.0028208904215
570,4.84895102671e-05
571,0.000109302909356
572,0.0905725291198
573,6.36974642359e-06
574,9.29138676796e-06
575,2.77534969774e-06
576,0.00173224031747
577,0.000299217963198
578,3.4630743888e-06
579,0.000259762971266
580,9.45527021823e-05
581,0.0161481589705
582,9.86374183609e-05
583,5.68750536883e-05
584,0.0490423741643
585,0.000152974840287
586,0.000489998752815
587,0.00268474320767
588,0.00679768545576
589,0.0572845567058
590,3.33812912354e-06
591,0.000144489308941
592,2.21325499117e-06
593,2.33145026759e-08
594,5.19847101256e-06
595,0.000960480130763
596,0.00377539554844
597,0.00183370637893
598,6.34584710808e-05
599,0.00024482601483
600,0.00367813139473
601,0.00217617001754
602,0.00935878618216
603,6.65861328722e-05
604,0.000218637028069
605,0.00788196293448
606,0.00390396648609
607,0.002954328155
608,0.00104915772007
609,0.00402944687251
610,3.67683879292e-07
611,9.24703722733e-05
612,0.0250674963061
613,3.69419800938e-06
614,6.17386006891e-05
615,0.00075082627051
616,0.000246264041401
617,0.000106169071644
618,1.19760752957e-05
619,3.06724850392e-05
620,0.0405219947452
621,0.0001074764321
622,0.0908582211268
623,0.00155498459824
624,5.86766496302e-05
625,0.0368791178829
626,0.00543607911576
627,6.48043458261e-06
628,2.27875115738e-08
629,0.00124315973897
630,3.69419800938e-06
631,0.0003461494088
632,0.00196109021314
633,0.0162047469418
634,0.001465081103
635,3.2903594114e-06
636,0.000144195487615
637,1.03686487188e-05
638,0.00267618596156
639,8.87812975302e-05
640,1.28178176987e-06
641,0.00152183518495
642,0.000134468152609
643,0.0364967711102
644,0.000125186493022
645,0.0920460099009
646,0.00119881930943
647,4.78147492582e-05
648,0.000196572912373
649,0.00122962949017
650,2.04037046042e-05
651,0.00592691430948
652,0.11057309874
653,0.00176665998786
654,0.000249549027371
655,0.012194336494
656,0.0151350659392
657,2.5915664469e-05
658,1.30613678598e-05
659,0.000710347412923
660,0.000957540995428
661,0.000189780808405
662,6.2592465298e-05
663,0.00010596174661
664,0.000264767627308
665,0.000113036175975
666,0.00286124619549
667,0.00261211748438
668,0.0443669632726
669,1.11932479848e-05
670,5.86299653415e-06
671,0.00986267627336
672,0.041613707905
673,0.0557719295194
674,0.00783089588969
675,0.0122749318232
676,0.00416168826796
677,0.000351044077974
678,0.0158079621158
679,0.00010793679376
680,0.0146912138194
681,9.95101523715e-05
682,5.86299653415e-06
683,0.000108183705769
684,0.0459079569958
685,3.15251604977e-05
686,0.000427786618205
687,0.00154308701708
688,0.0394600089813
689,0.0200025594775
690,0.000667434521219
691,0.000890993700795
692,0.000136315825182
693,0.0032377420536
694,0.00100159217774
695,4.54406937239e-05
696,9.82375347784e-05
697,0.00216828843453
698,0.00139695536144
699,6.34882127635e-05
700,0.00022861449062
701,0.000589832724558
702,0.000294837841252
703,0.000267106248676
704,0.0367679532792
705,8.4498100527e-05
706,4.74526306494e-05
707,2.44233526251e-05
708,0.000144369111599
709,0.149184593452
710,0.000725106235385
711,0.000342787948508
712,0.00117477705053
713,3.36231374053e-05
714,0.0235020719161
715,5.06482809028e-06
716,0.00034378607715
717,0.00225444323221
718,0.000395098281669
719,7.30243042908e-05
720,5.1867677421e-06
721,0.000153234887376
722,9.08493538146e-05
723,0.0101884231339
724,0.00347983190459
725,4.65393119049e-06
726,0.000146369660125
727,0.00715847750697
728,0.0135827921511
729,0.00477102678825
730,0.00537915826803
731,5.9810270598e-05
732,9.38219412922e-05
733,4.12908233281e-07
734,0.000594905948283
735,0.0328405481922
736,6.34980228882e-08
737,7.3634592548e-06
738,0.000837653872902
739,0.000275226620428
740,0.000198825645715
741,6.80588943385e-05
742,0.00385658094447
743,0.0095926247125
744,0.000232747635555
745,0.00385641140325
746,0.00237558604694
747,0.000205308450778
748,1.72195686206e-05
749,0.0109874205957
750,0.000134414858472
751,3.80875897788e-06
752,1.29903868376e-05
753,1.48084519667e-05
754,7.81250605917e-05
755,1.48386256864e-05
756,0.000642375602004
757,0.00952996707542
758,0.000571138553026
759,1.65361316699e-05
760,4.77446890992e-05
761,0.00352300171729
762,0.000140395467668
763,0.00326576244494
764,0.00686070724097
765,0.0636197029286
766,2.3246533172e-06
767,0.00346076342378
768,4.50441243251e-05
769,0.000134300710817
770,0.0321126100782
771,0.0056309107502
772,0.00136150964589
773,9.08493538146e-05
774,0.00156111413643
775,5.65651967372e-05
776,0.0293009432171
777,0.0951845750089
778,0.000280917855601
779,1.07743719474e-05
780,8.07586304068e-05
781,0.0190662228618
782,0.0449038992213
783,0.0114618662877
784,0.000106973895045
785,2.41241187362e-05
786,0.00792564607745
787,2.20894888501e-05
788,1.09906495031e-05
789,0.00197202777356
790,0.000563820013115
791,0.00303370216765
792,7.32146551412e-05
793,0.00154528307395
794,0.00409998140377
795,0.000354988330652
796,1.49794181091e-06
797,0.00145116785272
798,6.0405426996e-06
799,7.98595996695e-07
800,0.00537203899056
801,0.00014447667681
802,0.00390647806038
803,1.03112796423e-05
804,0.000331857416693
805,0.000230980479613
806,1.7611180031e-09
807,8.60448652992e-06
808,1.17886797638e-06
809,0.473494277611
810,0.00168581367699
811,3.69324107565e-06
812,0.00197027468097
813,0.000305718405283
814,0.0147935253531
815,0.01795513203
816,0.000325321638549
817,0.00637945132707
818,0.00016726133839
819,0.000672756814578
820,0.044760039283
821,0.0025844874647
822,0.0116693614707
823,0.119482738649
824,0.000100118151776
825,0.00282455449542
826,2.22107270157e-05
827,0.00460507761295
828,0.00635475384763
829,0.00395588805566
830,7.04883731304e-05
831,0.0240302495314
832,0.00176394038003
833,5.23838077848e-05
834,1.50021140943e-05
835,0.00315607234003
836,5.49683901363e-05
837,0.00010027880849
838,1.62604923117e-05
839,0.00202815348698
840,9.24638949924e-06
841,0.000306345248615
842,0.00100104226752
843,0.0112080551568
844,0.0080174336245
845,9.88979586588e-05
846,1.39916258551e-05
847,9.59279225608e-05
848,5.56286408454e-06
849,4.98095018638e-05
850,0.000231646137724
851,3.24641072799e-06
852,3.61457017659e-05
853,0.00552258342815
854,1.23667756309e-05
855,6.54138293689e-06
856,8.46984304066e-06
857,3.15251604977e-05
858,0.00134248448361
859,0.00805487250798
860,0.000561702607078
861,0.00636655867595
862,0.000120396616219
863,0.000426798059288
864,0.000179528057628
865,0.0001405579965
866,0.000607712539006
867,0.000187357200188
868,0.000252709363617
869,2.78718178698e-06
870,1.24623294224e-05
871,1.44184124895e-05
872,0.00250994600755
873,3.87993703943e-07
874,0.000192880941857
875,0.00203928329679
876,0.00578114442426
877,0.0332134051559
878,9.09042044743e-05
879,1.00392706583e-05
880,0.00129111306448
881,8.60820018267e-05
882,0.00550365417405
883,0.0750097535621
884,0.0112834260709
885,0.000692283351317
886,6.43303196683e-05
887,3.09883023255e-05
888,2.33353231266e-06
889,0.000527988332217
890,2.78718178698e-06
891,1.60090229194e-05
892,0.00155943728524
893,3.15251604977e-05
894,0.00626534932644
895,0.00102904109918
896,0.0479602976842
897,2.44658860815e-05
898,0.0347145634253
899,0.000129223762828
900,0.0013164911954
901,0.000638331782592
902,0.000204486779599
903,0.000146313949813
904,0.00265196540216
905,0.00160274902485
906,0.000101979692253
907,0.0360287380617
908,0.00166676852269
909,5.03969958152e-05
910,0.000176348541741
911,2.56908477728e-06
912,6.15835607031e-05
913,1.17561067329e-05
914,0.00054468718299
915,0.00221289041094
916,0.00045939377806
917,7.50130797769e-05
918,2.6985788529e-05
919,5.86766496302e-05
920,0.0267357553387
921,0.0296143052282
922,8.20677461212e-06
923,0.000998369733026
924,5.49618505628e-06
925,0.00558925697727
926,2.85290122944e-06
927,0.000357416744172
928,0.00169492748526
929,0.00480073518218
930,0.222906571598
931,0.00412551662134
932,0.00199064389432
933,0.000419853520088
934,0.000401636107963
935,2.69310837033e-06
936,0.000332167115836
937,5.70817058982e-05
938,0.00355363864075
939,0.00113748746588
940,0.000851634435919
941,4.96613492645e-07
942,0.000150943337156
943,0.0035595824014
944,0.000370639524039
945,0.0270353632586
946,0.000171522448084
947,4.30762530474e-06
948,2.62192417634e-09
949,1.00466752915e-05
950,9.02301403749e-05
951,0.00153017586928
952,6.07217837156e-05
953,0.000167607191629
954,0.0338362505831
955,0.000251123700962
956,3.69419800938e-06
957,2.85290122944e-06
958,0.000602954420446
959,0.210435691722
960,2.97798294233e-06
961,7.7862933558e-06
962,0.00332431464654
963,3.18808002489e-06
964,0.0181937873865
965,0.000184520957915
966,0.00332345558818
967,1.85185825893e-06
968,0.00033265712381
969,1.15464516778e-07
970,0.000310115625908
971,0.00147842238478
972,4.61476449425e-05
973,0.00123258805749
974,0.000169503129045
975,0.000365043060453
976,0.000153678281651
977,0.000930892774733
978,0.000353458874748
979,0.0142854116544
980,2.12958437314e-07
